"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"252";"89";"Ørjan";"Moseng";"M";"NOR";"Røros IL / NTG Lillehammer";"Standplassopphold 2";"M18";"1:05.5";"0:20.1";"2018-02-25T09:58:29.7090000";"";"2+3"
"272";"68";"Martin";"Kaasen";"M";"NOR";"Nordreisa Idrettslag";"Standplassopphold 2";"M18";"1:06.8";"0:21.4";"2018-02-25T09:52:01.9270000";"";"2+2"
"281";"77";"Trym Reinsnes";"Lind";"M";"NOR";"Fossum IF";"Standplassopphold 2";"M18";"1:07.4";"0:22.0";"2018-02-25T09:54:20.8000000";"";"0+2"
"285";"75";"Sondre Holm";"Holten";"M";"NOR";"Fossum IF / Persbråten vgs";"Standplassopphold 2";"M18";"1:08.0";"0:22.6";"2018-02-25T09:55:58.7500000";"";"1+2"
"296";"116";"Ola";"Olafsbye";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Standplassopphold 2";"M18";"1:08.9";"0:23.5";"2018-02-25T10:07:21.4520000";"";"0+2"
"299";"95";"Andreas";"Østensen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 2";"M18";"1:09.2";"0:23.8";"2018-02-25T10:01:36.3160000";"";"1+1"
"301";"99";"Martin Fagereng";"Fjellavli";"M";"NOR";"Skonseng UL";"Standplassopphold 2";"M18";"1:09.3";"0:23.8";"2018-02-25T10:03:27.3150000";"";"2+1"
"337";"98";"Jon Einar";"Rydsaa";"M";"NOR";"Skonseng UL";"Standplassopphold 2";"M18";"1:12.5";"0:27.0";"2018-02-25T10:02:25.8080000";"";"2+2"
"338";"80";"John Magnus";"Nygård";"M";"NOR";"Molde og Omegn IF";"Standplassopphold 2";"M18";"1:12.6";"0:27.2";"2018-02-25T09:56:23.8260000";"";"0+1"
"343";"119";"Kristian";"Aasbø";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"Standplassopphold 2";"M18";"1:13.2";"0:27.7";"2018-02-25T10:09:57.5740000";"";"4+3"
"347";"123";"Max Oliver Tornøe";"Jonsson";"M";"NOR";"Bærums Skiklub / Wang Toppidrett";"Standplassopphold 2";"M18";"1:13.8";"0:28.4";"2018-02-25T10:09:46.0630000";"";"0+4"
"348";"128";"Audun Wanvik";"Haugen";"M";"NOR";"Skatval Skilag";"Standplassopphold 2";"M18";"1:13.8";"0:28.3";"2018-02-25T10:12:38.8850000";"";"2+5"
"355";"97";"Kjerand Tronerud";"Kvelvane";"M";"NOR";"Voss Skiskytterlag / NTG Geilo";"Standplassopphold 2";"M18";"1:14.5";"0:29.1";"2018-02-25T10:00:12.5200000";"";"0+1"
"425";"78";"Eivind";"Fjærbu";"M";"NOR";"Froland IL";"Standplassopphold 2";"M18";"0:00.0";"";"";"";""
"425";"71";"Ånon";"Flåta";"M";"NOR";"Gjerstad IL / NTG Geilo";"Standplassopphold 2";"M18";"0:00.0";"";"";"";""
"425";"87";"Oliver Wallin";"Higgins";"M";"NOR";"Bærums Skiklub";"Standplassopphold 2";"M18";"0:00.0";"";"";"";""
"425";"72";"Eskild";"Solum";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Standplassopphold 2";"M18";"0:00.0";"";"";"";""
"425";"117";"Eivind";"Sporaland";"M";"NOR";"Figgjo IL / Team iSandnes";"Standplassopphold 2";"M18";"0:00.0";"";"";"";""
"425";"101";"Ole Marius";"Sundby";"M";"NOR";"Bjerke IL Ski";"Standplassopphold 2";"M18";"0:00.0";"";"";"";""
"5";"16";"Halvor Taalesen";"Tjøntveit";"M";"NOR";"Svene IL / NTG Geilo";"Standplassopphold 2";"M19";"0:48.6";"0:03.1";"2018-02-25T09:32:30.4790000";"";"0+3"
"13";"26";"Per";"VASSMYR";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"Standplassopphold 2";"M19";"0:50.5";"0:05.0";"2018-02-25T09:37:21.8940000";"";"3+2"
"22";"44";"Sigurd";"Trømborg";"M";"NOR";"IL Bevern / Team iSandnes";"Standplassopphold 2";"M19";"0:51.7";"0:06.3";"2018-02-25T09:43:24.9860000";"";"3+1"
"25";"12";"Odin";"Garli";"M";"NOR";"Sokna IL / NTG Lillehammer";"Standplassopphold 2";"M19";"0:51.9";"0:06.5";"2018-02-25T09:31:34.5800000";"";"1+1"
"32";"53";"Jo Brøste";"Nørstegård";"M";"NOR";"Dombås IL / NTG Lillehammer";"Standplassopphold 2";"M19";"0:52.4";"0:07.0";"2018-02-25T09:45:18.0350000";"";"1+2"
"46";"52";"Aksel Mathias";"Meland";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Standplassopphold 2";"M19";"0:53.4";"0:08.0";"2018-02-25T09:44:59.2270000";"";"1+1"
"57";"34";"Lars Hammernes";"Leopold";"M";"NOR";"Asker SK / NTG Geilo";"Standplassopphold 2";"M19";"0:54.3";"0:08.9";"2018-02-25T09:39:06.5330000";"";"2+3"
"63";"22";"Sindre Davidsen";"Schonhowd";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"Standplassopphold 2";"M19";"0:54.6";"0:09.2";"2018-02-25T09:35:37.1100000";"";"1+1"
"67";"18";"Håkon";"Frøseth";"M";"NOR";"Sokna IL / Meråker Videregående skole";"Standplassopphold 2";"M19";"0:55.0";"0:09.6";"2018-02-25T09:34:45.7160000";"";"2+0"
"77";"9";"Tobias";"Hægeland";"M";"NOR";"Øvrebø IL / Team iSandnes";"Standplassopphold 2";"M19";"0:55.4";"0:10.0";"2018-02-25T09:31:40.3550000";"";"2+3"
"86";"15";"Torjus";"Idland";"M";"NOR";"Figgjo IL / Team iSandnes";"Standplassopphold 2";"M19";"0:55.9";"0:10.5";"2018-02-25T09:33:51.5930000";"";"3+2"
"97";"32";"Stian Strand";"Paulsen";"M";"NOR";"Bø Skiskyttarlag / Team TeVe";"Standplassopphold 2";"M19";"0:56.8";"0:11.4";"2018-02-25T09:39:58.2210000";"";"2+0"
"103";"63";"Vegard";"Skrede";"M";"NOR";"Hardbagg IL / Stryn Videregående Skole";"Standplassopphold 2";"M19";"0:57.1";"0:11.6";"2018-02-25T09:48:25.0740000";"";"0+2"
"107";"5";"Johan-Olav";"Botn";"M";"NOR";"Stårheim IL / NTG Lillehammer";"Standplassopphold 2";"M19";"0:57.3";"0:11.9";"2018-02-25T09:29:25.9340000";"";"1+0"
"116";"55";"Alexander";"Engebretsen";"M";"NOR";"Fossum IF";"Standplassopphold 2";"M19";"0:58.1";"0:12.7";"2018-02-25T09:46:15.6280000";"";"0+3"
"125";"59";"Indre";"Halseth";"M";"NOR";"Rennebu IL / Meråker Videregående skole";"Standplassopphold 2";"M19";"0:58.6";"0:13.2";"2018-02-25T09:49:21.8460000";"";"1+1"
"131";"21";"Sander Kulstad";"Haugen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 2";"M19";"0:58.8";"0:13.3";"2018-02-25T09:35:39.3840000";"";"1+0"
"141";"62";"Magnus Raaum";"Langseth";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 2";"M19";"0:59.3";"0:13.8";"2018-02-25T09:48:39.7820000";"";"0+2"
"143";"7";"Sigurd";"Leren";"M";"SWE";"Vingelen IL / Team Toyota Slettum Bil";"Standplassopphold 2";"M19";"0:59.7";"0:14.2";"2018-02-25T09:30:21.1870000";"";"1+0"
"148";"28";"Peder";"Owren";"M";"NOR";"Vingrom IL / NTG Lillehammer";"Standplassopphold 2";"M19";"1:00.0";"0:14.6";"2018-02-25T09:37:14.5760000";"";"1+0"
"149";"19";"Sindre";"Gjøsæter";"M";"NOR";"Kvam Langrenn- og Skiskyttarklubb / NTG Geilo";"Standplassopphold 2";"M19";"1:00.1";"0:14.6";"2018-02-25T09:34:12.4230000";"";"1+2"
"151";"17";"Halvor";"Skrindo";"M";"NOR";"Ål Skiskyttarlag";"Standplassopphold 2";"M19";"1:00.1";"0:14.7";"2018-02-25T09:34:35.0470000";"";"2+2"
"164";"58";"Sander";"Østensen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 2";"M19";"1:01.2";"0:15.7";"2018-02-25T09:47:28.6280000";"";"0+0"
"165";"33";"Sindre Vassdal";"Johannesen";"M";"NOR";"Hernes IL / Team iSandnes";"Standplassopphold 2";"M19";"1:01.3";"0:15.9";"2018-02-25T09:39:28.5980000";"";"2+3"
"166";"30";"Kristoffer Schulz";"Solum";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Standplassopphold 2";"M19";"1:01.3";"0:15.8";"2018-02-25T09:38:26.8420000";"";"1+2"
"178";"57";"Simen";"Hårstad";"M";"NOR";"Rennebu IL / NTG Lillehammer";"Standplassopphold 2";"M19";"1:01.6";"0:16.1";"2018-02-25T09:45:57.1100000";"";"0+1"
"182";"39";"Henrik André";"Larsen";"M";"NOR";"IL Bevern / Team Kongsberg";"Standplassopphold 2";"M19";"1:01.8";"0:16.4";"2018-02-25T09:41:42.6970000";"";"1+2"
"185";"20";"Magnus";"STOKKE";"M";"NOR";"Lier IL / Team Skiguard Buskerud";"Standplassopphold 2";"M19";"1:02.0";"0:16.5";"2018-02-25T09:35:56.5830000";"";"1+1"
"186";"24";"Eirik Kjøl";"Tornes";"M";"NOR";"Molde og Omegn IF / NTG Lillehammer";"Standplassopphold 2";"M19";"1:02.1";"0:16.6";"2018-02-25T09:35:46.6760000";"";"1+2"
"190";"45";"Sivert";"Bekken";"M";"NOR";"Kvikne IL / Team Toyota Slettum Bil";"Standplassopphold 2";"M19";"1:02.2";"0:16.7";"2018-02-25T09:42:20.3010000";"";"0+2"
"191";"60";"Vidar";"Brenna";"M";"NOR";"Skrautvål IL / Team Valdres Ski";"Standplassopphold 2";"M19";"1:02.2";"0:16.7";"2018-02-25T09:48:56.1320000";"";"0+3"
"194";"40";"Hermann";"Stensby";"M";"NOR";"Hernes IL / Snow Team Trysil";"Standplassopphold 2";"M19";"1:02.3";"0:16.8";"2018-02-25T09:41:47.6300000";"";"0+2"
"210";"35";"Rasmus Odland";"Kvamme";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"Standplassopphold 2";"M19";"1:03.0";"0:17.5";"2018-02-25T09:39:20.5170000";"";"0+3"
"214";"6";"Erik Kjøsnes";"Wekre";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Standplassopphold 2";"M19";"1:03.2";"0:17.7";"2018-02-25T09:30:26.2930000";"";"1+0"
"226";"43";"Torbjørn";"Oppigard";"M";"NOR";"Eikesdal Skiskyttarlag / Meråker Videregående skole";"Standplassopphold 2";"M19";"1:03.9";"0:18.5";"2018-02-25T09:42:44.8060000";"";"0+3"
"236";"8";"Emil Andre";"Breivik";"M";"NOR";"IL Bevern / Team Kongsberg";"Standplassopphold 2";"M19";"1:04.4";"0:18.9";"2018-02-25T09:30:27.9230000";"";"0+2"
"242";"38";"Sondre Nikolai";"Olsen";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"Standplassopphold 2";"M19";"1:04.9";"0:19.5";"2018-02-25T09:41:31.7210000";"";"0+1"
"258";"61";"Gard Reier";"Groven";"M";"NOR";"Drammen Strong / NTG Geilo";"Standplassopphold 2";"M19";"1:05.9";"0:20.5";"2018-02-25T09:48:32.0690000";"";"0+1"
"268";"46";"Simen Mathias";"Risnes";"M";"NOR";"Tonstad IL / Sirdal Ski Skiskyting";"Standplassopphold 2";"M19";"1:06.4";"0:21.0";"2018-02-25T09:45:10.1410000";"";"1+2"
"273";"37";"Sander";"Bach-Gansmo";"M";"NOR";"Bjerke IL Ski";"Standplassopphold 2";"M19";"1:06.8";"0:21.3";"2018-02-25T09:40:57.4570000";"";"0+4"
"276";"54";"Thor Arild";"Aas";"M";"NOR";"Birkenes IL / Team iSandnes";"Standplassopphold 2";"M19";"1:07.0";"0:21.6";"2018-02-25T09:45:38.1570000";"";"0+3"
"279";"36";"Kristoffer";"Sørnes";"M";"NOR";"Lier IL / NTG Lillehammer";"Standplassopphold 2";"M19";"1:07.1";"0:21.7";"2018-02-25T09:39:24.2060000";"";"0+0"
"291";"31";"Even";"Mangset";"M";"NOR";"Mjøsski / Team Woodcon";"Standplassopphold 2";"M19";"1:08.4";"0:22.9";"2018-02-25T09:37:46.2770000";"";"0+1"
"292";"56";"Magnus";"Mørk";"M";"NOR";"Ivrig IL / NTG Lillehammer";"Standplassopphold 2";"M19";"1:08.5";"0:23.1";"2018-02-25T09:46:54.5110000";"";"1+3"
"297";"49";"Anders";"Usland";"M";"NOR";"Marnardal IL / Sirdal Ski Skiskyting";"Standplassopphold 2";"M19";"1:09.1";"0:23.6";"2018-02-25T09:45:30.3730000";"";"2+3"
"305";"42";"Odd";"Wæhre";"M";"NOR";"Meråker Skiskytterklubb / Meråker Videregående skole";"Standplassopphold 2";"M19";"1:09.6";"0:24.2";"2018-02-25T09:43:20.8150000";"";"0+1"
"307";"11";"Martin Øyen";"Tøraasen";"M";"NOR";"Folldal IF / Team Toyota Slettum Bil";"Standplassopphold 2";"M19";"1:09.8";"0:24.4";"2018-02-25T09:31:24.8330000";"";"0+0"
"311";"23";"Marius Tjelde";"Vaagen";"M";"NOR";"Molde og Omegn IF / Meråker Videregående skole";"Standplassopphold 2";"M19";"1:10.2";"0:24.7";"2018-02-25T09:36:46.1690000";"";"0+3"
"325";"51";"Håkon Fodstad";"Bredesen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 2";"M19";"1:11.1";"0:25.6";"2018-02-25T09:48:13.0360000";"";"2+1"
"338";"10";"Emil";"Åberg";"M";"NOR";"Ørn, Idrettsforening / Team TeVe";"Standplassopphold 2";"M19";"1:12.6";"0:27.1";"2018-02-25T09:32:15.4960000";"";"0+4"
"345";"13";"Ola Martinius";"WINGESTAD";"M";"NOR";"Svene IL / Team Kongsberg";"Standplassopphold 2";"M19";"1:13.4";"0:27.9";"2018-02-25T09:33:29.2680000";"";"1+2"
"353";"29";"Anders";"RINGEN";"M";"NOR";"Bjerke IL Ski";"Standplassopphold 2";"M19";"1:14.1";"0:28.6";"2018-02-25T09:38:02.6660000";"";"0+3"
"425";"25";"Ragnar";"Finden";"M";"NOR";"Vik IL / Team Glalaks";"Standplassopphold 2";"M19";"0:00.0";"";"";"";""
"425";"27";"Håvard";"Haugen";"M";"NOR";"Tonstad IL / Team Skiguard Buskerud";"Standplassopphold 2";"M19";"0:00.0";"";"";"";""
"425";"41";"Ole Christian";"JOHNSRUD";"M";"NOR";"Bjerke IL Ski / NTG Geilo";"Standplassopphold 2";"M19";"0:00.0";"";"";"";""
"425";"14";"Tobias";"Karlsen";"M";"NOR";"Skjervøy IK / NTG-T";"Standplassopphold 2";"M19";"0:00.0";"";"";"";""
"425";"47";"Daniel Olai";"Nyvoll";"M";"NOR";"Fossum IF / Wang Toppidrett";"Standplassopphold 2";"M19";"0:00.0";"";"";"";""
"425";"48";"Eirik Markus";"Rinde";"M";"NOR";"Vik IL / Team Glalaks";"Standplassopphold 2";"M19";"0:00.0";"";"";"";""
"425";"50";"Martin";"Solberg";"M";"NOR";"Froland IL / Sirdal Ski Skiskyting";"Standplassopphold 2";"M19";"0:00.0";"";"";"";""
"1";"308";"Espen";"Uldal";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"Standplassopphold 2";"M20-21";"0:45.4";"0:00.0";"2018-02-25T13:45:29.4280000";"";"2+1"
"2";"345";"Vebjørn";"Sørum";"M";"NOR";"Søndre Ål Sportsklubb";"Standplassopphold 2";"M20-21";"0:46.7";"0:01.2";"2018-02-25T13:57:14.8860000";"";"2+0"
"3";"294";"Truls Fjellheim";"Jorde";"M";"NOR";"Asker SK / Holmenkollen Biathlon";"Standplassopphold 2";"M20-21";"0:47.3";"0:01.9";"2018-02-25T13:40:11.4120000";"";"1+0"
"8";"309";"Markus Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Standplassopphold 2";"M20-21";"0:49.4";"0:04.0";"2018-02-25T13:45:34.5250000";"";"0+1"
"9";"323";"Herman Dramdal";"Borge";"M";"NOR";"Svene IL / Team Skiguard Buskerud";"Standplassopphold 2";"M20-21";"0:49.6";"0:04.1";"2018-02-25T13:50:20.0840000";"";"2+1"
"17";"337";"Torstein Wiiger";"Opsahl";"M";"NOR";"Lier IL / Team Lier Skiskyting";"Standplassopphold 2";"M20-21";"0:51.0";"0:05.6";"2018-02-25T13:54:10.5400000";"";"0+1"
"18";"328";"Trygve Bondhus";"Often";"M";"NOR";"Tynset IF / Team Toyota Slettum Bil";"Standplassopphold 2";"M20-21";"0:51.1";"0:05.7";"2018-02-25T13:51:43.1110000";"";"0+2"
"23";"343";"Karsten Storvik";"Martinussen";"M";"NOR";"Fossum IF / Holmenkollen Biathlon";"Standplassopphold 2";"M20-21";"0:51.8";"0:06.3";"2018-02-25T13:56:07.2260000";"";"0+1"
"28";"305";"Øyvind Rikheim";"Haugan";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"Standplassopphold 2";"M20-21";"0:52.2";"0:06.7";"2018-02-25T13:44:17.2750000";"";"0+0"
"34";"335";"Petter Austberg";"Bjørn";"M";"NOR";"Alvdal IL / Team Maxim";"Standplassopphold 2";"M20-21";"0:52.5";"0:07.0";"2018-02-25T13:53:56.8720000";"";"1+1"
"35";"296";"Fredrik";"Bucher-Johannessen";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"Standplassopphold 2";"M20-21";"0:52.6";"0:07.2";"2018-02-25T13:41:08.3880000";"";"1+1"
"36";"331";"Harald";"Øygard";"M";"NOR";"Skrautvål IL / Team Valdres Ski";"Standplassopphold 2";"M20-21";"0:52.8";"0:07.3";"2018-02-25T13:52:28.1790000";"";"0+1"
"37";"326";"Martin Bjørndalen";"Mathisen";"M";"NOR";"Simostranda IL / Team Geilo";"Standplassopphold 2";"M20-21";"0:52.9";"0:07.4";"2018-02-25T13:53:13.9750000";"";"4+2"
