"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"211";"214";"Olav Markus Tveit";"Aakre";"M";"NOR";"Sannidal Idrettslag / NTG Geilo";"St.opphold 2.sk";"M17";"1:09.2";"0:24.8";"2018-01-07T10:44:26.3130000";"";"2+2"
"214";"236";"Håvard";"Innset";"M";"NOR";"Voss Skiskytterlag / Meråker Videregående skole";"St.opphold 2.sk";"M17";"1:09.6";"0:25.2";"2018-01-07T10:54:14.5720000";"";"3+4"
"220";"220";"Håvard";"Heggland";"M";"NOR";"Froland IL / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M17";"1:10.3";"0:26.0";"2018-01-07T10:48:02.0000000";"";"3+4"
"220";"176";"Oskar";"Kjos";"M";"NOR";"Ullensaker SK / NTG Geilo";"St.opphold 2.sk";"M17";"1:10.3";"0:26.0";"2018-01-07T10:31:41.5500000";"";"2+4"
"252";"221";"Eivind Berner";"Myhre";"M";"NOR";"Fossum IF";"St.opphold 2.sk";"M17";"1:12.1";"0:27.8";"2018-01-07T10:50:57.6370000";"";"5+4"
"273";"209";"Sivert";"Øversveen";"M";"NOR";"Nordre Land IL";"St.opphold 2.sk";"M17";"1:13.6";"0:29.3";"2018-01-07T10:47:00.5890000";"";"2+5"
"276";"156";"Jørgen Brones";"Stenersen";"M";"NOR";"Målselvs Skiskyttere";"St.opphold 2.sk";"M17";"1:13.7";"0:29.4";"2018-01-07T10:25:54.9870000";"";"3+4"
"277";"210";"Martin Jenssen";"Sandvik";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"St.opphold 2.sk";"M17";"1:13.8";"0:29.4";"2018-01-07T10:46:03.2000000";"";"5+3"
"298";"224";"Magnus Midthjell";"Gjørven";"M";"NOR";"Markane IL / Stryn Videregående Skole";"St.opphold 2.sk";"M17";"1:15.2";"0:30.8";"2018-01-07T10:49:27.0580000";"";"2+2"
"302";"231";"Even Nygaard";"Østreng";"M";"NOR";"Gjerdrum IL / Meråker Videregående skole";"St.opphold 2.sk";"M17";"1:15.7";"0:31.4";"2018-01-07T10:52:02.2050000";"";"2+2"
"307";"168";"Erlend";"Hauan";"M";"NOR";"Tromsø Skiskytterlag";"St.opphold 2.sk";"M17";"1:15.8";"0:31.5";"2018-01-07T10:31:52.2100000";"";"4+3"
"309";"212";"Espen";"Haugøy";"M";"NOR";"Asker SK / Wang Toppidrett";"St.opphold 2.sk";"M17";"1:16.0";"0:31.6";"2018-01-07T10:44:21.9920000";"";"1+3"
"310";"219";"Even";"Martinsson";"M";"NOR";"Åsnes Skiskytterlag";"St.opphold 2.sk";"M17";"1:16.1";"0:31.7";"2018-01-07T10:45:22.1350000";"";"0+4"
"317";"206";"Torbjørn";"Stuen";"M";"NOR";"Rennebu IL";"St.opphold 2.sk";"M17";"1:16.6";"0:32.3";"2018-01-07T10:43:49.4920000";"";"4+3"
"320";"171";"Trym Silsand";"Gerhardsen";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 2.sk";"M17";"1:16.8";"0:32.5";"2018-01-07T10:28:53.6430000";"";"0+4"
"325";"240";"Morten Tørnblad";"Sameien";"M";"NOR";"Fet SK";"St.opphold 2.sk";"M17";"1:17.1";"0:32.8";"2018-01-07T10:53:08.6140000";"";"1+2"
"332";"170";"Vegard";"Steinbakken";"M";"NOR";"Hattfjelldal IL / Meråker Videregående skole";"St.opphold 2.sk";"M17";"1:17.4";"0:33.1";"2018-01-07T10:31:32.7200000";"";"4+2"
"334";"205";"Ole Amund Bonden";"Hørthe";"M";"NOR";"Lier IL / Team Lier Skiskyting";"St.opphold 2.sk";"M17";"1:17.8";"0:33.4";"2018-01-07T10:43:31.4570000";"";"4+3"
"335";"186";"Christoffer";"Eidissen";"M";"NOR";"Fossum IF / Wang Toppidrett";"St.opphold 2.sk";"M17";"1:17.9";"0:33.6";"2018-01-07T10:36:52.5140000";"";"4+2"
"339";"233";"Erlend";"Andersen";"M";"NOR";"Bossekop UL";"St.opphold 2.sk";"M17";"1:18.2";"0:33.9";"2018-01-07T10:52:42.2860000";"";"3+5"
"349";"215";"Sondre";"Bjørgen Nilsen";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 2.sk";"M17";"1:19.5";"0:35.1";"2018-01-07T10:45:37.2150000";"";"2+5"
"350";"237";"Tobias Grim";"Frøytland";"M";"NOR";"Øvrebø IL";"St.opphold 2.sk";"M17";"1:19.5";"0:35.2";"2018-01-07T10:52:40.8580000";"";"0+4"
"359";"208";"Åsmund";"Løvoll";"M";"NOR";"Asker SK";"St.opphold 2.sk";"M17";"1:20.8";"0:36.4";"2018-01-07T10:43:36.8670000";"";"2+3"
"360";"213";"Magnus";"Otterstad";"M";"NOR";"Hernes IL / Wang Toppidrett";"St.opphold 2.sk";"M17";"1:21.1";"0:36.8";"2018-01-07T10:45:50.1310000";"";"2+5"
"361";"204";"Ulrik Olsen";"Brimi";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 2.sk";"M17";"1:21.2";"0:36.8";"2018-01-07T10:41:20.8630000";"";"2+4"
"363";"228";"Mads Huken";"Mathiesen";"M";"NOR";"Ullensaker SK / NTG Lillehammer";"St.opphold 2.sk";"M17";"1:21.2";"0:36.9";"2018-01-07T10:50:51.0460000";"";"4+4"
"371";"203";"Marius";"Møller";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 2.sk";"M17";"1:22.6";"0:38.2";"2018-01-07T10:40:59.3940000";"";"0+2"
"372";"161";"Emil Kristian Kjeldsø";"Sjöberg";"M";"NOR";"Tromsø Skiskytterlag / Meråker Videregående skole";"St.opphold 2.sk";"M17";"1:22.9";"0:38.5";"2018-01-07T10:27:23.3500000";"";"1+2"
"376";"177";"Einar";"Hedegart";"M";"NOR";"Inderøy IL / Steinkjer Videregående Skole";"St.opphold 2.sk";"M17";"1:23.1";"0:38.7";"2018-01-07T10:32:24.4620000";"";"3+3"
"377";"178";"Sigurd Øfsdahl";"Hilland";"M";"NOR";"Try, Idrettslaget / Wang Toppidrett";"St.opphold 2.sk";"M17";"1:23.2";"0:38.9";"2018-01-07T10:33:24.3920000";"";"2+5"
"378";"201";"Hans";"Tvilde";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"St.opphold 2.sk";"M17";"1:23.2";"0:38.9";"2018-01-07T10:45:04.5630000";"";"5+3"
"379";"193";"Arne August";"Dalene";"M";"NOR";"Birkenes IL";"St.opphold 2.sk";"M17";"1:23.3";"0:38.9";"2018-01-07T10:39:50.3930000";"";"4+2"
"381";"166";"Raimond Haugom";"Strømvall";"M";"NOR";"Østre Toten Skilag / NTG Lillehammer";"St.opphold 2.sk";"M17";"1:23.5";"0:39.2";"2018-01-07T10:28:32.6060000";"";"2+3"
"383";"238";"Kasper Dagsland";"Gulbrandsen";"M";"NOR";"Bø Skiskyttarlag / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M17";"1:23.6";"0:39.3";"2018-01-07T10:52:50.5470000";"";"1+5"
"386";"164";"Ole";"Feten";"M";"NOR";"Ål Skiskyttarlag";"St.opphold 2.sk";"M17";"1:23.7";"0:39.4";"2018-01-07T10:30:31.4200000";"";"1+3"
"388";"157";"Ole Tobias Fjellheim";"Evensløkken";"M";"NOR";"Bjerke IL Ski";"St.opphold 2.sk";"M17";"1:23.9";"0:39.5";"2018-01-07T10:26:34.0940000";"";"2+5"
"400";"182";"Sondre Østraat";"Mortensen";"M";"NOR";"Fossum IF";"St.opphold 2.sk";"M17";"1:25.3";"0:40.9";"2018-01-07T10:37:01.7870000";"";"1+4"
"401";"179";"Sebastian Stolen";"Antonsen";"M";"NOR";"IL Bevern / Team Kongsberg";"St.opphold 2.sk";"M17";"1:25.7";"0:41.3";"2018-01-07T10:34:03.5710000";"";"3+5"
"402";"184";"Alexander Apenæs";"Smeby";"M";"NOR";"Oslo Skiskytterlag";"St.opphold 2.sk";"M17";"1:25.7";"0:41.4";"2018-01-07T10:35:23.5260000";"";"1+3"
"406";"188";"Sigurd Bekken";"Woldengen";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"St.opphold 2.sk";"M17";"1:27.3";"0:42.9";"2018-01-07T10:39:02.2370000";"";"3+2"
"407";"181";"Sander Fremo";"Lefdal";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 2.sk";"M17";"1:27.7";"0:43.4";"2018-01-07T10:37:11.6240000";"";"1+3"
"412";"163";"Olve";"Solvoll";"M";"NOR";"Bossmo & Ytteren IL";"St.opphold 2.sk";"M17";"1:29.0";"0:44.6";"2018-01-07T10:29:59.8430000";"";"4+5"
"421";"202";"Sander Brevik";"Lillemoen";"M";"NOR";"Simostranda IL / Meråker Videregående skole";"St.opphold 2.sk";"M17";"1:30.2";"0:45.8";"2018-01-07T10:41:31.5200000";"";"3+2"
"424";"194";"Jonas Landsem";"Kristiansen";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 2.sk";"M17";"1:31.0";"0:46.7";"2018-01-07T10:39:09.4950000";"";"1+2"
"431";"216";"Anders Melaaen";"Døssland";"M";"NOR";"Lier IL / Wang Toppidrett";"St.opphold 2.sk";"M17";"1:33.2";"0:48.9";"2018-01-07T10:46:05.3620000";"";"3+5"
"433";"218";"Birk Otto";"Strøm";"M";"NOR";"Oslo Skiskytterlag";"St.opphold 2.sk";"M17";"1:33.6";"0:49.2";"2018-01-07T10:49:10.9870000";"";"2+2"
"434";"159";"Lars de";"Bartolo";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M17";"1:34.2";"0:49.9";"2018-01-07T10:28:06.3150000";"";"2+4"
"437";"217";"Nikolai";"Aslaksen";"M";"NOR";"Bossmo & Ytteren IL";"St.opphold 2.sk";"M17";"1:35.4";"0:51.1";"2018-01-07T10:45:33.3770000";"";"1+2"
"438";"191";"Martin";"Uldal";"M";"NOR";"Birkenes IL / NTG Lillehammer";"St.opphold 2.sk";"M17";"1:35.6";"0:51.2";"2018-01-07T10:38:19.4930000";"";"4+3"
"443";"200";"Magnus Iver";"Seljeset";"M";"NOR";"Hornindal IL / Stryn Videregående Skole";"St.opphold 2.sk";"M17";"1:36.2";"0:51.8";"2018-01-07T10:43:12.3470000";"";"4+3"
"445";"185";"Anders";"Horvei";"M";"NOR";"Gjerdrum IL";"St.opphold 2.sk";"M17";"1:36.9";"0:52.5";"2018-01-07T10:38:27.3520000";"";"4+4"
"446";"195";"Sondre";"Gjesbakk";"M";"NOR";"Bossmo & Ytteren IL / NTG Geilo";"St.opphold 2.sk";"M17";"1:37.0";"0:52.6";"2018-01-07T10:42:45.2820000";"";"4+3"
"447";"167";"Even";"Uhlin-Engstu";"M";"NOR";"Heddal Idrettslag / Team TeVe";"St.opphold 2.sk";"M17";"1:37.9";"0:53.5";"2018-01-07T10:30:29.1260000";"";"3+5"
"451";"229";"Iver";"Owren";"M";"NOR";"Vingrom IL / NTG Lillehammer";"St.opphold 2.sk";"M17";"1:46.0";"1:01.6";"2018-01-07T10:50:52.2110000";"";"2+2"
"452";"234";"Øistein Fagerli";"Næss";"M";"NOR";"Gjerdrum IL";"St.opphold 2.sk";"M17";"1:46.7";"1:02.3";"2018-01-07T10:52:51.7990000";"";"1+4"
"453";"172";"Jonas";"Linset";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"St.opphold 2.sk";"M17";"1:47.6";"1:03.2";"2018-01-07T10:30:47.0360000";"";"0+2"
"456";"165";"Sander";"Steinmoen";"M";"NOR";"Heddal Idrettslag / Team TeVe";"St.opphold 2.sk";"M17";"1:52.9";"1:08.6";"2018-01-07T10:30:37.9990000";"";"2+3"
"457";"160";"Tarald Neumann";"Rødland";"M";"NOR";"Fossum IF";"St.opphold 2.sk";"M17";"1:54.6";"1:10.2";"2018-01-07T10:29:22.9200000";"";"2+3"
"462";"183";"Morten";"Hol";"M";"NOR";"Målselvs Skiskyttere / NTG Lillehammer";"St.opphold 2.sk";"M17";"2:30.6";"1:46.3";"2018-01-07T10:36:39.4640000";"";"5+4"
"463";"222";"Herman";"Brunborg";"M";"NOR";"Nittedal Skiskytterlag";"St.opphold 2.sk";"M17";"0:00.0";"";"";"";""
"470";"226";"Martin";"Aaland";"M";"NOR";"Hardbagg IL / Stryn Videregående Skole";"St.opphold 2.sk";"M17";"0:00.0";"";"";"";""
"470";"197";"Aksel Emil";"Aasbø";"M";"NOR";"Try, Idrettslaget";"St.opphold 2.sk";"M17";"0:00.0";"";"";"";""
"470";"173";"Thomas";"Austheim";"M";"NOR";"Steinkjer SK";"St.opphold 2.sk";"M17";"0:00.0";"";"";"";""
"470";"158";"Håkon";"Halseth";"M";"NOR";"Rennebu IL / NTG Lillehammer";"St.opphold 2.sk";"M17";"0:00.0";"";"";"";""
"470";"196";"Eilev Aa";"Klokk";"M";"NOR";"Vingrom IL / Stryn Videregående Skole";"St.opphold 2.sk";"M17";"0:00.0";"";"";"";""
"470";"189";"Rasmus August";"Schiellerup";"M";"DEN";"Geilo IL / NTG Geilo";"St.opphold 2.sk";"M17";"0:00.0";"";"";"";""
"470";"227";"Peder Fekjan";"Solheim";"M";"NOR";"Svene IL / NTG Geilo";"St.opphold 2.sk";"M17";"0:00.0";"";"";"";""
"17";"109";"Kevin Brekken";"Ramsfjell";"M";"NOR";"Figgjo IL / NTG Geilo";"St.opphold 2.sk";"M18";"0:51.2";"0:06.8";"2018-01-07T10:09:05.2710000";"";"2+2"
"26";"137";"Patrick";"Lunde";"M";"NOR";"Vingrom IL / Meråker Videregående skole";"St.opphold 2.sk";"M18";"0:52.1";"0:07.8";"2018-01-07T10:19:26.0210000";"";"3+4"
"53";"133";"Mats";"Øverby";"M";"NOR";"Lier IL / NTG Geilo";"St.opphold 2.sk";"M18";"0:55.5";"0:11.1";"2018-01-07T10:15:33.6110000";"";"2+2"
"70";"92";"Vetle Rype";"Paulsen";"M";"NOR";"Lier IL / NTG Geilo";"St.opphold 2.sk";"M18";"0:57.6";"0:13.2";"2018-01-07T10:03:06.7990000";"";"3+1"
"81";"106";"Martin";"Alfheim";"M";"NOR";"Bossmo & Ytteren IL / NTG Lillehammer";"St.opphold 2.sk";"M18";"0:58.7";"0:14.4";"2018-01-07T10:06:13.6240000";"";"1+1"
"98";"120";"Magnus Fjerdingen";"Moan";"M";"NOR";"Røros IL / Team Toyota Slettum Bil";"St.opphold 2.sk";"M18";"1:00.2";"0:15.8";"2018-01-07T10:12:16.6550000";"";"3+1"
"105";"123";"Simon Hjelmeset";"Kirkeeide";"M";"NOR";"Markane IL / Stryn Videregående Skole";"St.opphold 2.sk";"M18";"1:00.7";"0:16.3";"2018-01-07T10:13:31.4930000";"";"4+4"
"107";"152";"Ånon";"Flåta";"M";"NOR";"Gjerstad IL / NTG Geilo";"St.opphold 2.sk";"M18";"1:01.4";"0:17.1";"2018-01-07T10:22:21.9200000";"";"1+2"
"118";"107";"Martin";"Kaasen";"M";"NOR";"Nordreisa Idrettslag";"St.opphold 2.sk";"M18";"1:02.5";"0:18.1";"2018-01-07T10:08:22.1560000";"";"1+4"
"132";"84";"Eirik";"Horten";"M";"NOR";"Os IL / Team Toyota Slettum Bil";"St.opphold 2.sk";"M18";"1:03.4";"0:19.0";"2018-01-07T09:58:56.9180000";"";"0+4"
"133";"149";"Håvard";"Mo";"M";"NOR";"Orkdal IL";"St.opphold 2.sk";"M18";"1:03.5";"0:19.2";"2018-01-07T10:21:16.9550000";"";"0+4"
"136";"117";"Axel Kristian";"Rundhaug";"M";"NOR";"Skonseng UL";"St.opphold 2.sk";"M18";"1:03.8";"0:19.4";"2018-01-07T10:12:53.0310000";"";"2+2"
"137";"150";"Kristian Aleksander";"TORESEN";"M";"NOR";"Oslo Skiskytterlag / Wang Toppidrett";"St.opphold 2.sk";"M18";"1:03.9";"0:19.6";"2018-01-07T10:23:20.4950000";"";"2+2"
"139";"138";"Kristoffer";"Sverdrup";"M";"NOR";"Dombås IL / NTG Lillehammer";"St.opphold 2.sk";"M18";"1:04.0";"0:19.7";"2018-01-07T10:17:31.8330000";"";"1+3"
"140";"111";"Jo Eivind";"Nilssen";"M";"NOR";"Øystre Slidre SSL / Team Valdres Ski";"St.opphold 2.sk";"M18";"1:04.1";"0:19.7";"2018-01-07T10:09:17.1350000";"";"0+1"
"147";"132";"Morten André Skånøy";"Søraas";"M";"NOR";"Skauga IL / Heimdal VGS";"St.opphold 2.sk";"M18";"1:04.7";"0:20.3";"2018-01-07T10:16:44.5990000";"";"2+3"
"153";"115";"Knut Ola";"Bredalen";"M";"NOR";"Åsnes Skiskytterlag / NTG Geilo";"St.opphold 2.sk";"M18";"1:05.1";"0:20.8";"2018-01-07T10:12:10.6560000";"";"3+1"
"164";"87";"Torstein";"WINGESTAD";"M";"NOR";"Svene IL / Team Kongsberg";"St.opphold 2.sk";"M18";"1:05.8";"0:21.5";"2018-01-07T10:02:32.9210000";"";"1+1"
"169";"146";"Per Hansen";"Austjord";"M";"NOR";"Fyresdal Skiskyttarlag / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M18";"1:06.3";"0:21.9";"2018-01-07T10:21:14.9550000";"";"2+4"
"200";"148";"Eivind Bogen";"Brurok";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"St.opphold 2.sk";"M18";"1:08.6";"0:24.2";"2018-01-07T10:21:22.6990000";"";"1+3"
"213";"98";"Ludvig";"Amundsen";"M";"NOR";"Tretten Skiskytterlag / NTG Lillehammer";"St.opphold 2.sk";"M18";"1:09.6";"0:25.2";"2018-01-07T10:04:52.5390000";"";"0+4"
"215";"103";"Eivind";"Fjærbu";"M";"NOR";"Froland IL";"St.opphold 2.sk";"M18";"1:09.7";"0:25.4";"2018-01-07T10:08:23.9590000";"";"1+2"
"217";"104";"Jon Einar";"Rydsaa";"M";"NOR";"Skonseng UL";"St.opphold 2.sk";"M18";"1:10.0";"0:25.6";"2018-01-07T10:07:48.1760000";"";"1+3"
"228";"128";"Erlend";"Solvang";"M";"NOR";"Hålandsdal IL / Team Glalaks";"St.opphold 2.sk";"M18";"1:10.8";"0:26.5";"2018-01-07T10:15:36.5240000";"";"2+3"
"232";"125";"Marius Årestrup";"Larsen";"M";"NOR";"Vik IL / NTG Geilo";"St.opphold 2.sk";"M18";"1:10.9";"0:26.6";"2018-01-07T10:13:58.1300000";"";"2+2"
"241";"89";"Thomas Haugen";"De Lange";"M";"NOR";"Bærums Skiklub";"St.opphold 2.sk";"M18";"1:11.6";"0:27.2";"2018-01-07T10:03:19.0550000";"";"2+5"
"244";"145";"Andreas Striger";"Halset";"M";"NOR";"Byåsen Skiskytterlag / NTG Lillehammer";"St.opphold 2.sk";"M18";"1:11.7";"0:27.3";"2018-01-07T10:21:26.3980000";"";"3+5"
"249";"136";"Kjerand Tronerud";"Kvelvane";"M";"NOR";"Voss Skiskytterlag / NTG Geilo";"St.opphold 2.sk";"M18";"1:11.9";"0:27.5";"2018-01-07T10:18:38.9460000";"";"3+3"
"267";"119";"Håkon Hauge";"Gunnes";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 2.sk";"M18";"1:13.0";"0:28.7";"2018-01-07T10:13:11.2550000";"";"1+2"
"284";"118";"Martin Fagereng";"Fjellavli";"M";"NOR";"Skonseng UL";"St.opphold 2.sk";"M18";"1:14.1";"0:29.7";"2018-01-07T10:12:32.0540000";"";"1+3"
"296";"129";"Ole Marius";"Sundby";"M";"NOR";"Bjerke IL Ski";"St.opphold 2.sk";"M18";"1:14.9";"0:30.5";"2018-01-07T10:16:26.1250000";"";"1+4"
"297";"88";"Eivind";"Sporaland";"M";"NOR";"Figgjo IL / Team iSandnes";"St.opphold 2.sk";"M18";"1:14.9";"0:30.6";"2018-01-07T10:02:20.3270000";"";"2+2"
"299";"99";"Emil Tangerud";"Viken";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"St.opphold 2.sk";"M18";"1:15.6";"0:31.2";"2018-01-07T10:08:26.0560000";"";"1+2"
"311";"140";"Torjus";"Johansen";"M";"NOR";"Bossekop UL / Team Troms & Finnmark";"St.opphold 2.sk";"M18";"1:16.1";"0:31.8";"2018-01-07T10:20:08.4180000";"";"3+1"
"313";"101";"Sindre";"Sundhaugen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"St.opphold 2.sk";"M18";"1:16.4";"0:32.0";"2018-01-07T10:07:50.6770000";"";"3+1"
"315";"124";"Eskild";"Solum";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"St.opphold 2.sk";"M18";"1:16.6";"0:32.2";"2018-01-07T10:14:06.4130000";"";"0+3"
"323";"90";"Truls Christoffersen";"Bolland";"M";"NOR";"Try, Idrettslaget / Wang Toppidrett";"St.opphold 2.sk";"M18";"1:17.0";"0:32.7";"2018-01-07T10:03:39.8320000";"";"2+3"
"330";"86";"Simen Eliassen";"Kvarme";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 2.sk";"M18";"1:17.3";"0:33.0";"2018-01-07T09:59:45.9620000";"";"0+2"
"336";"95";"Fredrik";"Johansen";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 2.sk";"M18";"1:17.9";"0:33.5";"2018-01-07T10:06:59.4850000";"";"3+3"
"342";"122";"Jørgen Solhaug";"Sæter";"M";"NOR";"Os IL / Team Toyota Slettum Bil";"St.opphold 2.sk";"M18";"1:18.9";"0:34.6";"2018-01-07T10:11:59.1790000";"";"1+3"
"343";"97";"Håkon";"Nordmo";"M";"NOR";"Målselvs Skiskyttere / Team Troms & Finnmark";"St.opphold 2.sk";"M18";"1:19.0";"0:34.7";"2018-01-07T10:05:41.4980000";"";"3+3"
"352";"135";"Markus";"Nilsen";"M";"NOR";"Vingrom IL / NTG Lillehammer";"St.opphold 2.sk";"M18";"1:19.9";"0:35.5";"2018-01-07T10:17:45.3870000";"";"0+5"
"356";"121";"Magnus Sellie";"Hansen";"M";"NOR";"Skaun IL / Trondheim Biathlon Team";"St.opphold 2.sk";"M18";"1:20.0";"0:35.7";"2018-01-07T10:13:37.3170000";"";"2+5"
"358";"91";"Christian";"Bucher-Johannessen";"M";"NOR";"Fossum IF / NTG Geilo";"St.opphold 2.sk";"M18";"1:20.3";"0:35.9";"2018-01-07T10:02:42.5940000";"";"3+3"
"368";"143";"Martin Bøe";"Svestad";"M";"NOR";"Fossum IF";"St.opphold 2.sk";"M18";"1:22.2";"0:37.9";"2018-01-07T10:19:14.0040000";"";"0+4"
"373";"139";"Audun Wanvik";"Haugen";"M";"NOR";"Skatval Skilag";"St.opphold 2.sk";"M18";"1:22.9";"0:38.6";"2018-01-07T10:20:24.2970000";"";"1+3"
"387";"144";"Trym Reinsnes";"Lind";"M";"NOR";"Fossum IF";"St.opphold 2.sk";"M18";"1:23.9";"0:39.6";"2018-01-07T10:22:29.0800000";"";"2+4"
"391";"151";"Vegard Øverli";"Berg";"M";"NOR";"Svene IL / Team Skiguard Buskerud";"St.opphold 2.sk";"M18";"1:24.5";"0:40.2";"2018-01-07T10:24:39.7160000";"";"3+3"
"397";"100";"Håkon";"Sørhuus";"M";"NOR";"Trysilgutten IL / Snow Team Trysil";"St.opphold 2.sk";"M18";"1:25.1";"0:40.8";"2018-01-07T10:05:41.2700000";"";"0+2"
"398";"94";"Kristoffer Krogh";"Wetterhus";"M";"NOR";"Asker SK";"St.opphold 2.sk";"M18";"1:25.2";"0:40.9";"2018-01-07T10:06:07.4750000";"";"2+4"
"405";"85";"Marius Aksvik";"Wienenga";"M";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"St.opphold 2.sk";"M18";"1:26.7";"0:42.3";"2018-01-07T10:04:30.1960000";"";"4+5"
"409";"105";"Tobias";"Tangstad";"M";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"St.opphold 2.sk";"M18";"1:28.0";"0:43.7";"2018-01-07T10:10:05.0240000";"";"2+3"
"413";"116";"Kristian";"Aasbø";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M18";"1:29.1";"0:44.8";"2018-01-07T10:11:29.1160000";"";"1+2"
"419";"131";"Arnt Tomas";"Sundli";"M";"NOR";"Sokna IL";"St.opphold 2.sk";"M18";"1:29.4";"0:45.1";"2018-01-07T10:17:32.2850000";"";"2+3"
"420";"112";"Ola";"Olafsbye";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"St.opphold 2.sk";"M18";"1:29.5";"0:45.1";"2018-01-07T10:10:29.5860000";"";"0+2"
"426";"96";"Truls Løvaas";"Søvik";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 2.sk";"M18";"1:31.7";"0:47.3";"2018-01-07T10:04:52.9730000";"";"1+4"
"432";"93";"Mathias Indrelid";"Haugen";"M";"NOR";"Østre Toten Skilag / NTG Lillehammer";"St.opphold 2.sk";"M18";"1:33.6";"0:49.2";"2018-01-07T10:04:13.9710000";"";"4+3"
"459";"113";"Iver Overgård";"Fremstad";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 2.sk";"M18";"1:57.5";"1:13.2";"2018-01-07T10:11:46.9660000";"";"3+2"
"463";"147";"Mathias Røiseng";"Aksnes";"M";"NOR";"Stiklestad IL / Meråker Videregående skole";"St.opphold 2.sk";"M18";"0:00.0";"";"";"";""
"463";"142";"Håvard Eriksson";"Solfeldt";"M";"NOR";"Skaun IL";"St.opphold 2.sk";"M18";"1:14.7";"";"";"";"2+5"
"463";"126";"Andreas";"Østensen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"St.opphold 2.sk";"M18";"0:00.0";"";"";"";""
"470";"130";"Teodor";"Birkeland";"M";"NOR";"Asker SK";"St.opphold 2.sk";"M18";"0:00.0";"";"";"";""
"470";"108";"Thomas Oliver Wallin";"Higgins";"M";"NOR";"Bærums Skiklub";"St.opphold 2.sk";"M18";"0:00.0";"";"";"";""
"470";"102";"Sondre Holm";"Holten";"M";"NOR";"Fossum IF / Persbråten vgs";"St.opphold 2.sk";"M18";"0:00.0";"";"";"";""
"470";"141";"Thomas Thalberg";"Johannesen";"M";"NOR";"Try, Idrettslaget / Wang Toppidrett";"St.opphold 2.sk";"M18";"0:00.0";"";"";"";""
"470";"114";"Max Oliver Tornøe";"Jonsson";"M";"NOR";"Bærums Skiklub / Wang Toppidrett";"St.opphold 2.sk";"M18";"0:00.0";"";"";"";""
"470";"110";"Trond-André";"Kolstad";"M";"NOR";"Vinne Skilag / Meråker Videregående skole";"St.opphold 2.sk";"M18";"0:00.0";"";"";"";""
"470";"127";"Ørjan";"Moseng";"M";"NOR";"Røros IL / NTG Lillehammer";"St.opphold 2.sk";"M18";"0:00.0";"";"";"";""
"470";"134";"Eirik";"Nome";"M";"NOR";"Marnardal IL / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M18";"0:00.0";"";"";"";""
"20";"73";"Magnus Raaum";"Langseth";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"St.opphold 2.sk";"M19";"0:51.5";"0:07.1";"2018-01-07T09:56:38.6590000";"";"2+1"
"32";"51";"Aksel Mathias";"Meland";"M";"NOR";"Markane IL / Stryn Videregående Skole";"St.opphold 2.sk";"M19";"0:52.9";"0:08.5";"2018-01-07T09:49:12.2590000";"";"2+2"
"48";"61";"Fredrik Arne";"Grusd";"M";"NOR";"Fossum IF / Wang Toppidrett";"St.opphold 2.sk";"M19";"0:55.3";"0:11.0";"2018-01-07T09:50:58.5660000";"";"0+2"
